dialogue_id,service,turn_index,speaker,utterance,act,slot,value
1_00025,Restaurants_2,3,SYSTEM,A table for 1 at Yin Keng Restaurant in Windsor at 1 pm on March 1st. Is this correct?,CONFIRM,date,March 1st
1_00025,Restaurants_2,3,SYSTEM,A table for 1 at Yin Keng Restaurant in Windsor at 1 pm on March 1st. Is this correct?,CONFIRM,number_of_seats,1
1_00025,Restaurants_2,3,SYSTEM,A table for 1 at Yin Keng Restaurant in Windsor at 1 pm on March 1st. Is this correct?,,restaurant_name,
1_00025,Restaurants_2,3,SYSTEM,A table for 1 at Yin Keng Restaurant in Windsor at 1 pm on March 1st. Is this correct?,,location,
1_00025,Restaurants_2,3,SYSTEM,A table for 1 at Yin Keng Restaurant in Windsor at 1 pm on March 1st. Is this correct?,,time,
1_00025,Restaurants_2,3,SYSTEM,A table for 1 at Yin Keng Restaurant in Windsor at 1 pm on March 1st. Is this correct?,,date,
1_00025,Restaurants_2,5,SYSTEM,Your reservation has been made. They have vegetarian meals. The address is 8840 Lakewood Drive.,INFORM,has_vegetarian_options,True
1_00025,Restaurants_2,5,SYSTEM,Your reservation has been made. They have vegetarian meals. The address is 8840 Lakewood Drive.,INFORM,address,8840 Lakewood Drive
1_00025,Restaurants_2,5,SYSTEM,Your reservation has been made. They have vegetarian meals. The address is 8840 Lakewood Drive.,,address,
1_00026,Restaurants_2,0,USER,Please book one table at Tandoori Mahal at 12:30 in the afternoon. The date is 13th of this month.,INFORM,restaurant_name,Tandoori Mahal
1_00026,Restaurants_2,0,USER,Please book one table at Tandoori Mahal at 12:30 in the afternoon. The date is 13th of this month.,INFORM,time,12:30 in the afternoon
1_00026,Restaurants_2,0,USER,Please book one table at Tandoori Mahal at 12:30 in the afternoon. The date is 13th of this month.,INFORM,date,13th of this month
1_00026,Restaurants_2,0,USER,Please book one table at Tandoori Mahal at 12:30 in the afternoon. The date is 13th of this month.,INFORM_INTENT,intent,ReserveRestaurant
1_00026,Restaurants_2,0,USER,Please book one table at Tandoori Mahal at 12:30 in the afternoon. The date is 13th of this month.,,restaurant_name,
1_00026,Restaurants_2,0,USER,Please book one table at Tandoori Mahal at 12:30 in the afternoon. The date is 13th of this month.,,time,
1_00026,Restaurants_2,0,USER,Please book one table at Tandoori Mahal at 12:30 in the afternoon. The date is 13th of this month.,,date,
1_00026,Restaurants_2,2,USER,I am looking for one in San Francisco.,INFORM,location,San Francisco
1_00026,Restaurants_2,2,USER,I am looking for one in San Francisco.,,location,
1_00026,Restaurants_2,3,SYSTEM,"Look through your request. You need a table at Tandoori Mahal Indian Restaurant in San Francisco at 12:30 pm on March 13th. There will be 2 people, right?",CONFIRM,restaurant_name,Tandoori Mahal Indian Restaurant
1_00026,Restaurants_2,3,SYSTEM,"Look through your request. You need a table at Tandoori Mahal Indian Restaurant in San Francisco at 12:30 pm on March 13th. There will be 2 people, right?",CONFIRM,location,San Francisco
1_00026,Restaurants_2,3,SYSTEM,"Look through your request. You need a table at Tandoori Mahal Indian Restaurant in San Francisco at 12:30 pm on March 13th. There will be 2 people, right?",CONFIRM,time,12:30 pm
1_00026,Restaurants_2,3,SYSTEM,"Look through your request. You need a table at Tandoori Mahal Indian Restaurant in San Francisco at 12:30 pm on March 13th. There will be 2 people, right?",CONFIRM,date,March 13th
1_00026,Restaurants_2,3,SYSTEM,"Look through your request. You need a table at Tandoori Mahal Indian Restaurant in San Francisco at 12:30 pm on March 13th. There will be 2 people, right?",CONFIRM,number_of_seats,2
1_00026,Restaurants_2,3,SYSTEM,"Look through your request. You need a table at Tandoori Mahal Indian Restaurant in San Francisco at 12:30 pm on March 13th. There will be 2 people, right?",,restaurant_name,
1_00026,Restaurants_2,3,SYSTEM,"Look through your request. You need a table at Tandoori Mahal Indian Restaurant in San Francisco at 12:30 pm on March 13th. There will be 2 people, right?",,location,
1_00026,Restaurants_2,3,SYSTEM,"Look through your request. You need a table at Tandoori Mahal Indian Restaurant in San Francisco at 12:30 pm on March 13th. There will be 2 people, right?",,time,
1_00026,Restaurants_2,3,SYSTEM,"Look through your request. You need a table at Tandoori Mahal Indian Restaurant in San Francisco at 12:30 pm on March 13th. There will be 2 people, right?",,date,
1_00026,Restaurants_2,5,SYSTEM,You will get Indian food. Your booking confirmed.,INFORM,category,Indian
1_00026,Restaurants_2,5,SYSTEM,You will get Indian food. Your booking confirmed.,,category,
1_00026,Restaurants_2,7,SYSTEM,Contact them on 415-951-0505. they have 3.4 rating.,INFORM,phone_number,415-951-0505
1_00026,Restaurants_2,7,SYSTEM,Contact them on 415-951-0505. they have 3.4 rating.,INFORM,rating,3.4
1_00026,Restaurants_2,7,SYSTEM,Contact them on 415-951-0505. they have 3.4 rating.,,phone_number,
1_00026,Restaurants_2,7,SYSTEM,Contact them on 415-951-0505. they have 3.4 rating.,,rating,
1_00027,Restaurants_2,0,USER,"I want to have a table booked for me at a restaurant, because I want to have a meal.",INFORM_INTENT,intent,ReserveRestaurant
1_00027,Restaurants_2,2,USER,Can you check if you can make a booking of a table at Castle Rock?,INFORM,restaurant_name,Castle Rock
1_00027,Restaurants_2,2,USER,Can you check if you can make a booking of a table at Castle Rock?,,restaurant_name,
1_00027,Restaurants_2,4,USER,I prefer to have the booking be made for 12:00.,INFORM,time,12:00
1_00027,Restaurants_2,4,USER,I prefer to have the booking be made for 12:00.,,time,
1_00027,Restaurants_2,6,USER,I am interested in restaurants which are located in Livermore.,INFORM,location,Livermore
1_00027,Restaurants_2,6,USER,I am interested in restaurants which are located in Livermore.,,location,
1_00027,Restaurants_2,7,SYSTEM,"Can you please confirm that you want to book a table for 2 people at Castle Rock Restaurant in Livermore, and that you want the table to be booked for you for 12 pm on March 1st?",CONFIRM,restaurant_name,Castle Rock Restaurant
1_00027,Restaurants_2,7,SYSTEM,"Can you please confirm that you want to book a table for 2 people at Castle Rock Restaurant in Livermore, and that you want the table to be booked for you for 12 pm on March 1st?",CONFIRM,location,Livermore
1_00027,Restaurants_2,7,SYSTEM,"Can you please confirm that you want to book a table for 2 people at Castle Rock Restaurant in Livermore, and that you want the table to be booked for you for 12 pm on March 1st?",CONFIRM,time,12 pm
1_00027,Restaurants_2,7,SYSTEM,"Can you please confirm that you want to book a table for 2 people at Castle Rock Restaurant in Livermore, and that you want the table to be booked for you for 12 pm on March 1st?",CONFIRM,date,March 1st
1_00027,Restaurants_2,7,SYSTEM,"Can you please confirm that you want to book a table for 2 people at Castle Rock Restaurant in Livermore, and that you want the table to be booked for you for 12 pm on March 1st?",CONFIRM,number_of_seats,2
1_00027,Restaurants_2,7,SYSTEM,"Can you please confirm that you want to book a table for 2 people at Castle Rock Restaurant in Livermore, and that you want the table to be booked for you for 12 pm on March 1st?",,restaurant_name,
1_00027,Restaurants_2,7,SYSTEM,"Can you please confirm that you want to book a table for 2 people at Castle Rock Restaurant in Livermore, and that you want the table to be booked for you for 12 pm on March 1st?",,location,
1_00027,Restaurants_2,7,SYSTEM,"Can you please confirm that you want to book a table for 2 people at Castle Rock Restaurant in Livermore, and that you want the table to be booked for you for 12 pm on March 1st?",,time,
1_00027,Restaurants_2,7,SYSTEM,"Can you please confirm that you want to book a table for 2 people at Castle Rock Restaurant in Livermore, and that you want the table to be booked for you for 12 pm on March 1st?",,date,
1_00027,Restaurants_2,8,USER,That is not right. Could you please see if you can make a booking at Mcdonald's?,INFORM,restaurant_name,Mcdonald's
1_00027,Restaurants_2,8,USER,That is not right. Could you please see if you can make a booking at Mcdonald's?,,restaurant_name,
1_00027,Restaurants_2,9,SYSTEM,Can you please confirm that you want to have a table booked for you on March 1st at Mcdonald's?,CONFIRM,restaurant_name,Mcdonald's
1_00027,Restaurants_2,9,SYSTEM,Can you please confirm that you want to have a table booked for you on March 1st at Mcdonald's?,CONFIRM,date,March 1st
1_00027,Restaurants_2,9,SYSTEM,Can you please confirm that you want to have a table booked for you on March 1st at Mcdonald's?,,restaurant_name,
1_00027,Restaurants_2,9,SYSTEM,Can you please confirm that you want to have a table booked for you on March 1st at Mcdonald's?,,date,
1_00027,Restaurants_2,10,USER,I don't want that either. See if you can find me restaurants in Pittsburg.,INFORM,location,Pittsburg
1_00027,Restaurants_2,10,USER,I don't want that either. See if you can find me restaurants in Pittsburg.,,location,
1_00027,Restaurants_2,11,SYSTEM,Can you please confirm that you want to have a table booked for you at 12 pm in the city of Pittsburg?,CONFIRM,location,Pittsburg
1_00027,Restaurants_2,11,SYSTEM,Can you please confirm that you want to have a table booked for you at 12 pm in the city of Pittsburg?,CONFIRM,time,12 pm
1_00027,Restaurants_2,11,SYSTEM,Can you please confirm that you want to have a table booked for you at 12 pm in the city of Pittsburg?,,location,
1_00027,Restaurants_2,11,SYSTEM,Can you please confirm that you want to have a table booked for you at 12 pm in the city of Pittsburg?,,time,
1_00027,Restaurants_2,13,SYSTEM,"Your requested booking has been made, and the restaurant is considered as cheap.",INFORM,price_range,cheap
1_00028,Restaurants_2,0,USER,I'd like to book a table for 1 this sunday somewhere in half moon bay.,INFORM,date,this sunday
1_00028,Restaurants_2,0,USER,I'd like to book a table for 1 this sunday somewhere in half moon bay.,INFORM,number_of_seats,1
1_00028,Restaurants_2,0,USER,I'd like to book a table for 1 this sunday somewhere in half moon bay.,INFORM,location,half moon bay
1_00028,Restaurants_2,0,USER,I'd like to book a table for 1 this sunday somewhere in half moon bay.,INFORM_INTENT,intent,ReserveRestaurant
1_00028,Restaurants_2,0,USER,I'd like to book a table for 1 this sunday somewhere in half moon bay.,,date,
1_00028,Restaurants_2,0,USER,I'd like to book a table for 1 this sunday somewhere in half moon bay.,,location,
1_00028,Restaurants_2,2,USER,"Could you find something at Miramar Beach, quarter past 11 in the morning?",INFORM,restaurant_name,Miramar Beach
1_00028,Restaurants_2,2,USER,"Could you find something at Miramar Beach, quarter past 11 in the morning?",INFORM,time,quarter past 11 in the morning
1_00028,Restaurants_2,2,USER,"Could you find something at Miramar Beach, quarter past 11 in the morning?",,restaurant_name,
1_00028,Restaurants_2,2,USER,"Could you find something at Miramar Beach, quarter past 11 in the morning?",,time,
1_00028,Restaurants_2,3,SYSTEM,Please confirm: You want to book a tale at the Miramar Beach Restaurant in Half MOon bay at 11:15 am on march 3rd for 1.,CONFIRM,restaurant_name,Miramar Beach Restaurant
1_00028,Restaurants_2,3,SYSTEM,Please confirm: You want to book a tale at the Miramar Beach Restaurant in Half MOon bay at 11:15 am on march 3rd for 1.,CONFIRM,location,Half MOon bay
1_00028,Restaurants_2,3,SYSTEM,Please confirm: You want to book a tale at the Miramar Beach Restaurant in Half MOon bay at 11:15 am on march 3rd for 1.,CONFIRM,time,11:15 am
1_00028,Restaurants_2,3,SYSTEM,Please confirm: You want to book a tale at the Miramar Beach Restaurant in Half MOon bay at 11:15 am on march 3rd for 1.,CONFIRM,date,march 3rd
1_00028,Restaurants_2,3,SYSTEM,Please confirm: You want to book a tale at the Miramar Beach Restaurant in Half MOon bay at 11:15 am on march 3rd for 1.,CONFIRM,number_of_seats,1
1_00028,Restaurants_2,3,SYSTEM,Please confirm: You want to book a tale at the Miramar Beach Restaurant in Half MOon bay at 11:15 am on march 3rd for 1.,,restaurant_name,
1_00028,Restaurants_2,3,SYSTEM,Please confirm: You want to book a tale at the Miramar Beach Restaurant in Half MOon bay at 11:15 am on march 3rd for 1.,,location,
1_00028,Restaurants_2,3,SYSTEM,Please confirm: You want to book a tale at the Miramar Beach Restaurant in Half MOon bay at 11:15 am on march 3rd for 1.,,time,
1_00028,Restaurants_2,3,SYSTEM,Please confirm: You want to book a tale at the Miramar Beach Restaurant in Half MOon bay at 11:15 am on march 3rd for 1.,,date,
1_00028,Restaurants_2,5,SYSTEM,"Their address is 131 mirada road, and they have a rating of 4.2 Sorry, I couldn't make that reservation at the Miramar Beach restaurant, however, they have an opening for 1 on march 3rd at 11:30 am, would that work?",INFORM,rating,4.2
1_00028,Restaurants_2,5,SYSTEM,"Their address is 131 mirada road, and they have a rating of 4.2 Sorry, I couldn't make that reservation at the Miramar Beach restaurant, however, they have an opening for 1 on march 3rd at 11:30 am, would that work?",INFORM,address,131 mirada road
1_00028,Restaurants_2,5,SYSTEM,"Their address is 131 mirada road, and they have a rating of 4.2 Sorry, I couldn't make that reservation at the Miramar Beach restaurant, however, they have an opening for 1 on march 3rd at 11:30 am, would that work?",OFFER,restaurant_name,Miramar Beach restaurant
1_00028,Restaurants_2,5,SYSTEM,"Their address is 131 mirada road, and they have a rating of 4.2 Sorry, I couldn't make that reservation at the Miramar Beach restaurant, however, they have an opening for 1 on march 3rd at 11:30 am, would that work?",OFFER,number_of_seats,1
1_00028,Restaurants_2,5,SYSTEM,"Their address is 131 mirada road, and they have a rating of 4.2 Sorry, I couldn't make that reservation at the Miramar Beach restaurant, however, they have an opening for 1 on march 3rd at 11:30 am, would that work?",OFFER,date,march 3rd
1_00028,Restaurants_2,5,SYSTEM,"Their address is 131 mirada road, and they have a rating of 4.2 Sorry, I couldn't make that reservation at the Miramar Beach restaurant, however, they have an opening for 1 on march 3rd at 11:30 am, would that work?",OFFER,time,11:30 am
1_00028,Restaurants_2,5,SYSTEM,"Their address is 131 mirada road, and they have a rating of 4.2 Sorry, I couldn't make that reservation at the Miramar Beach restaurant, however, they have an opening for 1 on march 3rd at 11:30 am, would that work?",,rating,
1_00028,Restaurants_2,5,SYSTEM,"Their address is 131 mirada road, and they have a rating of 4.2 Sorry, I couldn't make that reservation at the Miramar Beach restaurant, however, they have an opening for 1 on march 3rd at 11:30 am, would that work?",,address,
1_00028,Restaurants_2,5,SYSTEM,"Their address is 131 mirada road, and they have a rating of 4.2 Sorry, I couldn't make that reservation at the Miramar Beach restaurant, however, they have an opening for 1 on march 3rd at 11:30 am, would that work?",,restaurant_name,
1_00028,Restaurants_2,5,SYSTEM,"Their address is 131 mirada road, and they have a rating of 4.2 Sorry, I couldn't make that reservation at the Miramar Beach restaurant, however, they have an opening for 1 on march 3rd at 11:30 am, would that work?",,date,
1_00028,Restaurants_2,5,SYSTEM,"Their address is 131 mirada road, and they have a rating of 4.2 Sorry, I couldn't make that reservation at the Miramar Beach restaurant, however, they have an opening for 1 on march 3rd at 11:30 am, would that work?",,time,
1_00029,Restaurants_2,0,USER,"I would like to take this girl I like out for a casual meal on the 3rd of this month, when I get paid so something around eleven am would be perfect. Can you help me locate a restaurant in Palo Alto?",INFORM,time,eleven am
1_00029,Restaurants_2,0,USER,"I would like to take this girl I like out for a casual meal on the 3rd of this month, when I get paid so something around eleven am would be perfect. Can you help me locate a restaurant in Palo Alto?",INFORM,date,3rd of this month
1_00029,Restaurants_2,0,USER,"I would like to take this girl I like out for a casual meal on the 3rd of this month, when I get paid so something around eleven am would be perfect. Can you help me locate a restaurant in Palo Alto?",INFORM,location,Palo Alto
1_00029,Restaurants_2,0,USER,"I would like to take this girl I like out for a casual meal on the 3rd of this month, when I get paid so something around eleven am would be perfect. Can you help me locate a restaurant in Palo Alto?",INFORM_INTENT,intent,ReserveRestaurant
1_00029,Restaurants_2,0,USER,"I would like to take this girl I like out for a casual meal on the 3rd of this month, when I get paid so something around eleven am would be perfect. Can you help me locate a restaurant in Palo Alto?",,time,
1_00029,Restaurants_2,0,USER,"I would like to take this girl I like out for a casual meal on the 3rd of this month, when I get paid so something around eleven am would be perfect. Can you help me locate a restaurant in Palo Alto?",,date,
1_00029,Restaurants_2,0,USER,"I would like to take this girl I like out for a casual meal on the 3rd of this month, when I get paid so something around eleven am would be perfect. Can you help me locate a restaurant in Palo Alto?",,location,
1_00029,Restaurants_2,2,USER,"Yes, I've heard really good things about a restaurant called Lotus.",INFORM,restaurant_name,Lotus
1_00029,Restaurants_2,2,USER,"Yes, I've heard really good things about a restaurant called Lotus.",,restaurant_name,
1_00029,Restaurants_2,3,SYSTEM,"Great, before I get you set up with a reservation can you just confirm that everything I have is correct? I have a table for 2, at Lotus Thai Bistro located in Palo Alto on March 3rd, at 11 am. Does this sound correct?",CONFIRM,restaurant_name,Lotus Thai Bistro
1_00029,Restaurants_2,3,SYSTEM,"Great, before I get you set up with a reservation can you just confirm that everything I have is correct? I have a table for 2, at Lotus Thai Bistro located in Palo Alto on March 3rd, at 11 am. Does this sound correct?",CONFIRM,location,Palo Alto
1_00029,Restaurants_2,3,SYSTEM,"Great, before I get you set up with a reservation can you just confirm that everything I have is correct? I have a table for 2, at Lotus Thai Bistro located in Palo Alto on March 3rd, at 11 am. Does this sound correct?",CONFIRM,time,11 am
1_00029,Restaurants_2,3,SYSTEM,"Great, before I get you set up with a reservation can you just confirm that everything I have is correct? I have a table for 2, at Lotus Thai Bistro located in Palo Alto on March 3rd, at 11 am. Does this sound correct?",CONFIRM,date,March 3rd
1_00029,Restaurants_2,3,SYSTEM,"Great, before I get you set up with a reservation can you just confirm that everything I have is correct? I have a table for 2, at Lotus Thai Bistro located in Palo Alto on March 3rd, at 11 am. Does this sound correct?",CONFIRM,number_of_seats,2
1_00029,Restaurants_2,3,SYSTEM,"Great, before I get you set up with a reservation can you just confirm that everything I have is correct? I have a table for 2, at Lotus Thai Bistro located in Palo Alto on March 3rd, at 11 am. Does this sound correct?",,restaurant_name,
1_00029,Restaurants_2,3,SYSTEM,"Great, before I get you set up with a reservation can you just confirm that everything I have is correct? I have a table for 2, at Lotus Thai Bistro located in Palo Alto on March 3rd, at 11 am. Does this sound correct?",,location,
1_00029,Restaurants_2,3,SYSTEM,"Great, before I get you set up with a reservation can you just confirm that everything I have is correct? I have a table for 2, at Lotus Thai Bistro located in Palo Alto on March 3rd, at 11 am. Does this sound correct?",,time,
1_00029,Restaurants_2,3,SYSTEM,"Great, before I get you set up with a reservation can you just confirm that everything I have is correct? I have a table for 2, at Lotus Thai Bistro located in Palo Alto on March 3rd, at 11 am. Does this sound correct?",,date,
1_00029,Restaurants_2,5,SYSTEM,"I'm sorry to inform you that I was not able to make that reservation for you, however, would you like me to try to set a new reservation for 2 at Lotus Thai Bistro on March 3rd for 11:30 am?",OFFER,restaurant_name,Lotus Thai Bistro
1_00029,Restaurants_2,5,SYSTEM,"I'm sorry to inform you that I was not able to make that reservation for you, however, would you like me to try to set a new reservation for 2 at Lotus Thai Bistro on March 3rd for 11:30 am?",OFFER,number_of_seats,2
1_00029,Restaurants_2,5,SYSTEM,"I'm sorry to inform you that I was not able to make that reservation for you, however, would you like me to try to set a new reservation for 2 at Lotus Thai Bistro on March 3rd for 11:30 am?",OFFER,date,March 3rd
1_00029,Restaurants_2,5,SYSTEM,"I'm sorry to inform you that I was not able to make that reservation for you, however, would you like me to try to set a new reservation for 2 at Lotus Thai Bistro on March 3rd for 11:30 am?",OFFER,time,11:30 am
1_00029,Restaurants_2,5,SYSTEM,"I'm sorry to inform you that I was not able to make that reservation for you, however, would you like me to try to set a new reservation for 2 at Lotus Thai Bistro on March 3rd for 11:30 am?",,restaurant_name,
1_00029,Restaurants_2,5,SYSTEM,"I'm sorry to inform you that I was not able to make that reservation for you, however, would you like me to try to set a new reservation for 2 at Lotus Thai Bistro on March 3rd for 11:30 am?",,date,
1_00029,Restaurants_2,5,SYSTEM,"I'm sorry to inform you that I was not able to make that reservation for you, however, would you like me to try to set a new reservation for 2 at Lotus Thai Bistro on March 3rd for 11:30 am?",,time,
1_00030,Restaurants_2,0,USER,I want to make a restaurant reservation somewhere please.,INFORM_INTENT,intent,ReserveRestaurant
1_00030,Restaurants_2,2,USER,I am in Palo Alto.,INFORM,location,Palo Alto
1_00030,Restaurants_2,2,USER,I am in Palo Alto.,,location,
1_00030,Restaurants_2,4,USER,"Yes, Anatolian please for 3 people, if you would.",INFORM,restaurant_name,Anatolian
1_00030,Restaurants_2,4,USER,"Yes, Anatolian please for 3 people, if you would.",INFORM,number_of_seats,3
1_00030,Restaurants_2,4,USER,"Yes, Anatolian please for 3 people, if you would.",,restaurant_name,
1_00030,Restaurants_2,6,USER,Would you try for 12:30?,INFORM,time,12:30
1_00030,Restaurants_2,6,USER,Would you try for 12:30?,,time,
1_00030,Restaurants_2,7,SYSTEM,Confirming a table for 3 on March 1st at 12:30 pm in Palo Alto at Anatolian Kitchen.,CONFIRM,restaurant_name,Anatolian Kitchen
1_00030,Restaurants_2,7,SYSTEM,Confirming a table for 3 on March 1st at 12:30 pm in Palo Alto at Anatolian Kitchen.,CONFIRM,location,Palo Alto
1_00030,Restaurants_2,7,SYSTEM,Confirming a table for 3 on March 1st at 12:30 pm in Palo Alto at Anatolian Kitchen.,CONFIRM,time,12:30 pm
1_00030,Restaurants_2,7,SYSTEM,Confirming a table for 3 on March 1st at 12:30 pm in Palo Alto at Anatolian Kitchen.,CONFIRM,date,March 1st
1_00030,Restaurants_2,7,SYSTEM,Confirming a table for 3 on March 1st at 12:30 pm in Palo Alto at Anatolian Kitchen.,CONFIRM,number_of_seats,3
1_00030,Restaurants_2,7,SYSTEM,Confirming a table for 3 on March 1st at 12:30 pm in Palo Alto at Anatolian Kitchen.,,restaurant_name,
1_00030,Restaurants_2,7,SYSTEM,Confirming a table for 3 on March 1st at 12:30 pm in Palo Alto at Anatolian Kitchen.,,location,
1_00030,Restaurants_2,7,SYSTEM,Confirming a table for 3 on March 1st at 12:30 pm in Palo Alto at Anatolian Kitchen.,,time,
1_00030,Restaurants_2,7,SYSTEM,Confirming a table for 3 on March 1st at 12:30 pm in Palo Alto at Anatolian Kitchen.,,date,
1_00030,Restaurants_2,8,USER,"Oops, please change that to one person.",INFORM,number_of_seats,1
1_00030,Restaurants_2,9,SYSTEM,Confirming a 12:30 pm reservation for a party of 1.,CONFIRM,time,12:30 pm
1_00030,Restaurants_2,9,SYSTEM,Confirming a 12:30 pm reservation for a party of 1.,CONFIRM,number_of_seats,1
1_00030,Restaurants_2,9,SYSTEM,Confirming a 12:30 pm reservation for a party of 1.,,time,
1_00030,Restaurants_2,11,SYSTEM,"They serve Mediterranean cuisine and they also do offer vegetarian selections. Congratulations, your table has been booked.",INFORM,category,Mediterranean
1_00030,Restaurants_2,11,SYSTEM,"They serve Mediterranean cuisine and they also do offer vegetarian selections. Congratulations, your table has been booked.",INFORM,has_vegetarian_options,True
1_00030,Restaurants_2,11,SYSTEM,"They serve Mediterranean cuisine and they also do offer vegetarian selections. Congratulations, your table has been booked.",,category,
1_00031,Restaurants_2,0,USER,"Hi there, could you get me a table at a restaurant on the 14th of March at 1:30 pm please?",INFORM,time,1:30 pm
1_00031,Restaurants_2,0,USER,"Hi there, could you get me a table at a restaurant on the 14th of March at 1:30 pm please?",INFORM,date,14th of March
1_00031,Restaurants_2,0,USER,"Hi there, could you get me a table at a restaurant on the 14th of March at 1:30 pm please?",INFORM_INTENT,intent,ReserveRestaurant
1_00031,Restaurants_2,0,USER,"Hi there, could you get me a table at a restaurant on the 14th of March at 1:30 pm please?",,time,
1_00031,Restaurants_2,0,USER,"Hi there, could you get me a table at a restaurant on the 14th of March at 1:30 pm please?",,date,
1_00031,Restaurants_2,2,USER,Could you get me a reservation at Schroeder's please?,INFORM,restaurant_name,Schroeder's
1_00031,Restaurants_2,2,USER,Could you get me a reservation at Schroeder's please?,,restaurant_name,
1_00031,Restaurants_2,4,USER,A table for two at San Francisco will be fine.,INFORM,number_of_seats,2
1_00031,Restaurants_2,4,USER,A table for two at San Francisco will be fine.,INFORM,location,San Francisco
1_00031,Restaurants_2,4,USER,A table for two at San Francisco will be fine.,,location,
1_00031,Restaurants_2,5,SYSTEM,Please confirm you reservation at Schroeder's in San Francisco for 2 at 1:30 pm on the March 14th.,CONFIRM,restaurant_name,Schroeder's
1_00031,Restaurants_2,5,SYSTEM,Please confirm you reservation at Schroeder's in San Francisco for 2 at 1:30 pm on the March 14th.,CONFIRM,location,San Francisco
1_00031,Restaurants_2,5,SYSTEM,Please confirm you reservation at Schroeder's in San Francisco for 2 at 1:30 pm on the March 14th.,CONFIRM,time,1:30 pm
1_00031,Restaurants_2,5,SYSTEM,Please confirm you reservation at Schroeder's in San Francisco for 2 at 1:30 pm on the March 14th.,CONFIRM,date,March 14th
1_00031,Restaurants_2,5,SYSTEM,Please confirm you reservation at Schroeder's in San Francisco for 2 at 1:30 pm on the March 14th.,CONFIRM,number_of_seats,2
1_00031,Restaurants_2,5,SYSTEM,Please confirm you reservation at Schroeder's in San Francisco for 2 at 1:30 pm on the March 14th.,,restaurant_name,
1_00031,Restaurants_2,5,SYSTEM,Please confirm you reservation at Schroeder's in San Francisco for 2 at 1:30 pm on the March 14th.,,location,
1_00031,Restaurants_2,5,SYSTEM,Please confirm you reservation at Schroeder's in San Francisco for 2 at 1:30 pm on the March 14th.,,time,
1_00031,Restaurants_2,5,SYSTEM,Please confirm you reservation at Schroeder's in San Francisco for 2 at 1:30 pm on the March 14th.,,date,
1_00032,Hotels_4,0,USER,I need help finding a hotel in London.,INFORM,location,London
1_00032,Hotels_4,0,USER,I need help finding a hotel in London.,INFORM_INTENT,intent,SearchHotel
1_00032,Hotels_4,0,USER,I need help finding a hotel in London.,,location,
1_00032,Hotels_4,1,SYSTEM,"You may want to check out 45 Park Lane, a 5 star rated hotel.",OFFER,place_name,45 Park Lane
1_00032,Hotels_4,1,SYSTEM,"You may want to check out 45 Park Lane, a 5 star rated hotel.",OFFER,star_rating,5
1_00032,Hotels_4,1,SYSTEM,"You may want to check out 45 Park Lane, a 5 star rated hotel.",,place_name,
1_00033,Hotels_4,0,USER,"I need a hotel in Phoenix, AZ please",INFORM,location,"Phoenix, AZ"
1_00033,Hotels_4,0,USER,"I need a hotel in Phoenix, AZ please",INFORM_INTENT,intent,SearchHotel
1_00033,Hotels_4,0,USER,"I need a hotel in Phoenix, AZ please",,location,
1_00033,Hotels_4,1,SYSTEM,How about the 3 star Ac Hotel By Marriott Phoenix Biltmore?,OFFER,place_name,Ac Hotel By Marriott Phoenix Biltmore
1_00033,Hotels_4,1,SYSTEM,How about the 3 star Ac Hotel By Marriott Phoenix Biltmore?,OFFER,star_rating,3
1_00033,Hotels_4,1,SYSTEM,How about the 3 star Ac Hotel By Marriott Phoenix Biltmore?,,place_name,
1_00033,Hotels_4,3,SYSTEM,Do you want me to book you a room?,OFFER_INTENT,intent,ReserveHotel
1_00034,Hotels_4,0,USER,Would you help me to find a hotel?,INFORM_INTENT,intent,SearchHotel
1_00034,Hotels_4,2,USER,"I am searching for hotels in London, UK.",INFORM,location,"London, UK"
1_00034,Hotels_4,2,USER,"I am searching for hotels in London, UK.",,location,
1_00034,Hotels_4,3,SYSTEM,I have short listed 10 hotels of your choice and 45 Park Lane is one among them with 5 star rating.,OFFER,place_name,45 Park Lane
1_00034,Hotels_4,3,SYSTEM,I have short listed 10 hotels of your choice and 45 Park Lane is one among them with 5 star rating.,OFFER,star_rating,5
1_00034,Hotels_4,3,SYSTEM,I have short listed 10 hotels of your choice and 45 Park Lane is one among them with 5 star rating.,INFORM_COUNT,count,10
1_00034,Hotels_4,3,SYSTEM,I have short listed 10 hotels of your choice and 45 Park Lane is one among them with 5 star rating.,,place_name,
1_00035,Hotels_4,0,USER,I'm searching for a hotel.,INFORM_INTENT,intent,SearchHotel
1_00035,Hotels_4,2,USER,"I'm searching for hotels located in Paris, France.",INFORM,location,"Paris, France"
1_00035,Hotels_4,2,USER,"I'm searching for hotels located in Paris, France.",,location,
1_00035,Hotels_4,3,SYSTEM,There's the Ac Hotel By Marriott Paris Porte Maillot that has a 4 star rating.,OFFER,place_name,Ac Hotel By Marriott Paris Porte Maillot
1_00035,Hotels_4,3,SYSTEM,There's the Ac Hotel By Marriott Paris Porte Maillot that has a 4 star rating.,OFFER,star_rating,4
1_00035,Hotels_4,3,SYSTEM,There's the Ac Hotel By Marriott Paris Porte Maillot that has a 4 star rating.,,place_name,
1_00035,Hotels_4,5,SYSTEM,Do you wish to book the hotel?,OFFER_INTENT,intent,ReserveHotel
